input_file_name	gene_symbol	analysis_software_name
GCA_006364675.1_ASM636467v1_genomic	Shigella_flexneri_parC_conferring_resistance_to_fluoroquinolones	srax
GCA_006364675.1_ASM636467v1_genomic	Staphylococcus_aureus_fusA_with_mutation_conferring_resistance_to_fusidic_acid	srax
GCA_006364675.1_ASM636467v1_genomic	Staphylococcus_aureus_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_006364675.1_ASM636467v1_genomic	Staphylococcus_aureus_gyrB_conferring_resistance_to_aminocoumarin	srax
GCA_006364675.1_ASM636467v1_genomic	Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin	srax
GCA_006364675.1_ASM636467v1_genomic	Staphylococcus_aureus_mprF_with_mutation_conferring_resistance_to_daptomycin	srax
GCA_006364675.1_ASM636467v1_genomic	Staphylococcus_aureus_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_006364675.1_ASM636467v1_genomic	Staphylococcus_aureus_parE_conferring_resistance_to_aminocoumarin	srax
GCA_006364675.1_ASM636467v1_genomic	Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_daptomycin	srax
GCA_006364675.1_ASM636467v1_genomic	Staphylococcus_aureus_rpoC_conferring_resistance_to_daptomycin	srax
GCA_006364675.1_ASM636467v1_genomic	Escherichia_coli_16S_rRNA_(rrsC)_mutation_conferring_resistance_to_kasugamicin	srax
GCA_006364675.1_ASM636467v1_genomic	Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_clindamycin	srax
GCA_006364675.1_ASM636467v1_genomic	Staphylococcus_aureus_23S_rRNA_with_mutation_conferring_resistance_to_linezolid	srax
GCA_006364675.1_ASM636467v1_genomic	Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics	srax
GCA_006364675.1_ASM636467v1_genomic	tet(38)	abricate
GCA_006364675.1_ASM636467v1_genomic	fosB-Saur	abricate
GCA_006364675.1_ASM636467v1_genomic	tet(K)	abricate
GCA_006364675.1_ASM636467v1_genomic	arlR	rgi
GCA_006364675.1_ASM636467v1_genomic	arlS	rgi
GCA_006364675.1_ASM636467v1_genomic	Staphylococcus aureus norA	rgi
GCA_006364675.1_ASM636467v1_genomic	mgrA	rgi
GCA_006364675.1_ASM636467v1_genomic	mepA	rgi
GCA_006364675.1_ASM636467v1_genomic	mepR	rgi
GCA_006364675.1_ASM636467v1_genomic	tet(38)	rgi
GCA_006364675.1_ASM636467v1_genomic	Staphylococcus aureus FosB	rgi
GCA_006364675.1_ASM636467v1_genomic	Staphylococcus aureus LmrS	rgi
GCA_006364675.1_ASM636467v1_genomic	tet(K)	rgi
GCA_006364675.1_ASM636467v1_genomic	tet(K)	rgi
GCA_006364735.1_ASM636473v1_genomic	mdtB	srax
GCA_006364735.1_ASM636473v1_genomic	mdtC	srax
GCA_006364735.1_ASM636473v1_genomic	AAC(6')-Ib'	srax
GCA_006364735.1_ASM636473v1_genomic	AAC(3)-IIe	srax
GCA_006364735.1_ASM636473v1_genomic	AAC(3)-IV	srax
GCA_006364735.1_ASM636473v1_genomic	AAC(6')-33	srax
GCA_006364735.1_ASM636473v1_genomic	AAC(6')-Ie-APH(2'')-Ia	srax
GCA_006364735.1_ASM636473v1_genomic	AAC(6')-IIc	srax
GCA_006364735.1_ASM636473v1_genomic	aad(6)	srax
GCA_006364735.1_ASM636473v1_genomic	aadA2	srax
GCA_006364735.1_ASM636473v1_genomic	aadA16	srax
GCA_006364735.1_ASM636473v1_genomic	aadA5	srax
GCA_006364735.1_ASM636473v1_genomic	acrD	srax
GCA_006364735.1_ASM636473v1_genomic	ANT(2'')-Ia	srax
GCA_006364735.1_ASM636473v1_genomic	ANT(4')-Ib	srax
GCA_006364735.1_ASM636473v1_genomic	APH(3'')-Ib	srax
GCA_006364735.1_ASM636473v1_genomic	APH(3')-Ia	srax
GCA_006364735.1_ASM636473v1_genomic	APH(3')-IIIa	srax
GCA_006364735.1_ASM636473v1_genomic	APH(3')-VI	srax
GCA_006364735.1_ASM636473v1_genomic	APH(4)-Ia	srax
GCA_006364735.1_ASM636473v1_genomic	APH(6)-Id	srax
GCA_006364735.1_ASM636473v1_genomic	armA	srax
GCA_006364735.1_ASM636473v1_genomic	rmtB	srax
GCA_006364735.1_ASM636473v1_genomic	rmtC	srax
GCA_006364735.1_ASM636473v1_genomic	rmtF	srax
GCA_006364735.1_ASM636473v1_genomic	cphA3	srax
GCA_006364735.1_ASM636473v1_genomic	NDM-1	srax
GCA_006364735.1_ASM636473v1_genomic	IMP-4	srax
GCA_006364735.1_ASM636473v1_genomic	VIM-6	srax
GCA_006364735.1_ASM636473v1_genomic	OXA-2	srax
GCA_006364735.1_ASM636473v1_genomic	SHV-5	srax
GCA_006364735.1_ASM636473v1_genomic	CMY-2	srax
GCA_006364735.1_ASM636473v1_genomic	CTX-M-15	srax
GCA_006364735.1_ASM636473v1_genomic	CTX-M-14	srax
GCA_006364735.1_ASM636473v1_genomic	DHA-1	srax
GCA_006364735.1_ASM636473v1_genomic	FOX-5	srax
GCA_006364735.1_ASM636473v1_genomic	OXA-1	srax
GCA_006364735.1_ASM636473v1_genomic	OXA-10	srax
GCA_006364735.1_ASM636473v1_genomic	OXA-23	srax
GCA_006364735.1_ASM636473v1_genomic	OXA-12	srax
GCA_006364735.1_ASM636473v1_genomic	OXA-232	srax
GCA_006364735.1_ASM636473v1_genomic	OXA-9	srax
GCA_006364735.1_ASM636473v1_genomic	dfrA1	srax
GCA_006364735.1_ASM636473v1_genomic	dfrA12	srax
GCA_006364735.1_ASM636473v1_genomic	dfrA14	srax
GCA_006364735.1_ASM636473v1_genomic	dfrA17	srax
GCA_006364735.1_ASM636473v1_genomic	dfrA19	srax
GCA_006364735.1_ASM636473v1_genomic	dfrA25	srax
GCA_006364735.1_ASM636473v1_genomic	dfrA27	srax
GCA_006364735.1_ASM636473v1_genomic	dfrA3b	srax
GCA_006364735.1_ASM636473v1_genomic	qacA	srax
GCA_006364735.1_ASM636473v1_genomic	QnrB19	srax
GCA_006364735.1_ASM636473v1_genomic	QnrB35	srax
GCA_006364735.1_ASM636473v1_genomic	QnrS1	srax
GCA_006364735.1_ASM636473v1_genomic	AcrF	srax
GCA_006364735.1_ASM636473v1_genomic	acrB	srax
GCA_006364735.1_ASM636473v1_genomic	MexF	srax
GCA_006364735.1_ASM636473v1_genomic	oqxB	srax
GCA_006364735.1_ASM636473v1_genomic	adeF	srax
GCA_006364735.1_ASM636473v1_genomic	MexI	srax
GCA_006364735.1_ASM636473v1_genomic	vanA	srax
GCA_006364735.1_ASM636473v1_genomic	vanHA	srax
GCA_006364735.1_ASM636473v1_genomic	vanRA	srax
GCA_006364735.1_ASM636473v1_genomic	vanRC	srax
GCA_006364735.1_ASM636473v1_genomic	vanSA	srax
GCA_006364735.1_ASM636473v1_genomic	vanXA	srax
GCA_006364735.1_ASM636473v1_genomic	vanYA	srax
GCA_006364735.1_ASM636473v1_genomic	adeB	srax
GCA_006364735.1_ASM636473v1_genomic	tet(A)	srax
GCA_006364735.1_ASM636473v1_genomic	EreA2	srax
GCA_006364735.1_ASM636473v1_genomic	EreB	srax
GCA_006364735.1_ASM636473v1_genomic	mphA	srax
GCA_006364735.1_ASM636473v1_genomic	mphC	srax
GCA_006364735.1_ASM636473v1_genomic	mphE	srax
GCA_006364735.1_ASM636473v1_genomic	mexQ	srax
GCA_006364735.1_ASM636473v1_genomic	efmA	srax
GCA_006364735.1_ASM636473v1_genomic	mexY	srax
GCA_006364735.1_ASM636473v1_genomic	MexD	srax
GCA_006364735.1_ASM636473v1_genomic	adeJ	srax
GCA_006364735.1_ASM636473v1_genomic	MexB	srax
GCA_006364735.1_ASM636473v1_genomic	mdtF	srax
GCA_006364735.1_ASM636473v1_genomic	evgS	srax
GCA_006364735.1_ASM636473v1_genomic	MexW	srax
GCA_006364735.1_ASM636473v1_genomic	ErmB	srax
GCA_006364735.1_ASM636473v1_genomic	msrA	srax
GCA_006364735.1_ASM636473v1_genomic	msrC	srax
GCA_006364735.1_ASM636473v1_genomic	msrE	srax
GCA_006364735.1_ASM636473v1_genomic	MuxB	srax
GCA_006364735.1_ASM636473v1_genomic	MuxC	srax
GCA_006364735.1_ASM636473v1_genomic	MexK	srax
GCA_006364735.1_ASM636473v1_genomic	mdsB	srax
GCA_006364735.1_ASM636473v1_genomic	KPC-3	srax
GCA_006364735.1_ASM636473v1_genomic	TEM-1	srax
GCA_006364735.1_ASM636473v1_genomic	Staphylococcus_mupA_conferring_resistance_to_mupirocin	srax
GCA_006364735.1_ASM636473v1_genomic	mdtO	srax
GCA_006364735.1_ASM636473v1_genomic	CARB-3	srax
GCA_006364735.1_ASM636473v1_genomic	mecA	srax
GCA_006364735.1_ASM636473v1_genomic	PC1_beta-lactamase_(blaZ)	srax
GCA_006364735.1_ASM636473v1_genomic	arnA	srax
GCA_006364735.1_ASM636473v1_genomic	MCR-1.1	srax
GCA_006364735.1_ASM636473v1_genomic	MCR-9.1	srax
GCA_006364735.1_ASM636473v1_genomic	catB3	srax
GCA_006364735.1_ASM636473v1_genomic	catI	srax
GCA_006364735.1_ASM636473v1_genomic	catII_from_Escherichia_coli_K-12	srax
GCA_006364735.1_ASM636473v1_genomic	cmlA6	srax
GCA_006364735.1_ASM636473v1_genomic	cmx	srax
GCA_006364735.1_ASM636473v1_genomic	floR	srax
GCA_006364735.1_ASM636473v1_genomic	mexN	srax
GCA_006364735.1_ASM636473v1_genomic	arr-3	srax
GCA_006364735.1_ASM636473v1_genomic	sul1	srax
GCA_006364735.1_ASM636473v1_genomic	sul2	srax
GCA_006364735.1_ASM636473v1_genomic	sul3	srax
GCA_006364735.1_ASM636473v1_genomic	tet(B)	srax
GCA_006364735.1_ASM636473v1_genomic	tet(D)	srax
GCA_006364735.1_ASM636473v1_genomic	tet(E)	srax
GCA_006364735.1_ASM636473v1_genomic	tet(G)	srax
GCA_006364735.1_ASM636473v1_genomic	tet(K)	srax
GCA_006364735.1_ASM636473v1_genomic	tet(L)	srax
GCA_006364735.1_ASM636473v1_genomic	tetM	srax
GCA_006364735.1_ASM636473v1_genomic	TriC	srax
GCA_006364735.1_ASM636473v1_genomic	tetR	srax
GCA_006364735.1_ASM636473v1_genomic	Acinetobacter_baumannii_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_006364735.1_ASM636473v1_genomic	Acinetobacter_baumannii_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_006364735.1_ASM636473v1_genomic	D_Ala_D_Ala_ligase	srax
GCA_006364735.1_ASM636473v1_genomic	eatAv	srax
GCA_006364735.1_ASM636473v1_genomic	Enterococcus_faecium_cls_conferring_resistance_to_daptomycin	srax
GCA_006364735.1_ASM636473v1_genomic	Enterococcus_faecium_EF_Tu_mutants_conferring_resistance_to_GE2270A	srax
GCA_006364735.1_ASM636473v1_genomic	Enterococcus_faecium_liaS_mutant_conferring_daptomycin_resistance	srax
GCA_006364735.1_ASM636473v1_genomic	Escherichia_coli_cyaA_with_mutation_conferring_resistance_to_fosfomycin	srax
GCA_006364735.1_ASM636473v1_genomic	Escherichia_coli_EF_Tu_mutants_conferring_resistance_to_Enacyloxin_IIa	srax
GCA_006364735.1_ASM636473v1_genomic	Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_006364735.1_ASM636473v1_genomic	Escherichia_coli_gyrB_conferring_resistance_to_aminocoumarin	srax
GCA_006364735.1_ASM636473v1_genomic	Escherichia_coli_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_006364735.1_ASM636473v1_genomic	Escherichia_coli_rpoB_mutants_conferring_resistance_to_rifampicin	srax
GCA_006364735.1_ASM636473v1_genomic	Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolone	srax
GCA_006364735.1_ASM636473v1_genomic	Pseudomonas_aeruginosa_gyrA_and_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_006364735.1_ASM636473v1_genomic	Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_006364735.1_ASM636473v1_genomic	Pseudomonas_aeruginosa_parE_conferring_resistance_to_fluoroquinolones	srax
GCA_006364735.1_ASM636473v1_genomic	Staphylococcus_aureus_fusA_with_mutation_conferring_resistance_to_fusidic_acid	srax
GCA_006364735.1_ASM636473v1_genomic	Staphylococcus_aureus_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_006364735.1_ASM636473v1_genomic	Staphylococcus_aureus_gyrB_conferring_resistance_to_aminocoumarin	srax
GCA_006364735.1_ASM636473v1_genomic	Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin	srax
GCA_006364735.1_ASM636473v1_genomic	Staphylococcus_aureus_mprF	srax
GCA_006364735.1_ASM636473v1_genomic	Staphylococcus_aureus_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_006364735.1_ASM636473v1_genomic	Staphylococcus_aureus_parE_conferring_resistance_to_aminocoumarin	srax
GCA_006364735.1_ASM636473v1_genomic	Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_daptomycin	srax
GCA_006364735.1_ASM636473v1_genomic	Staphylococcus_aureus_rpoC_conferring_resistance_to_daptomycin	srax
GCA_006364735.1_ASM636473v1_genomic	Escherichia_coli_16S_rRNA_(rrsC)_mutation_conferring_resistance_to_kasugamicin	srax
GCA_006364735.1_ASM636473v1_genomic	Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin	srax
GCA_006364735.1_ASM636473v1_genomic	Staphylococcus_aureus_23S_rRNA_with_mutation_conferring_resistance_to_linezolid	srax
GCA_006364735.1_ASM636473v1_genomic	Pseudomonas aeruginosa emrE	rgi
GCA_006364735.1_ASM636473v1_genomic	OpmH	rgi
GCA_006364735.1_ASM636473v1_genomic	basS	rgi
GCA_006364735.1_ASM636473v1_genomic	MexC	rgi
GCA_006364735.1_ASM636473v1_genomic	MexD	rgi
GCA_006364735.1_ASM636473v1_genomic	OprJ	rgi
GCA_006364735.1_ASM636473v1_genomic	MexW	rgi
GCA_006364735.1_ASM636473v1_genomic	MexV	rgi
GCA_006364735.1_ASM636473v1_genomic	Pseudomonas aeruginosa catB7	rgi
GCA_006364735.1_ASM636473v1_genomic	rsmA	rgi
GCA_006364735.1_ASM636473v1_genomic	FosA	rgi
GCA_006364735.1_ASM636473v1_genomic	PmpM	rgi
GCA_006364735.1_ASM636473v1_genomic	mexM	rgi
GCA_006364735.1_ASM636473v1_genomic	mexN	rgi
GCA_006364735.1_ASM636473v1_genomic	ParS	rgi
GCA_006364735.1_ASM636473v1_genomic	ParR	rgi
GCA_006364735.1_ASM636473v1_genomic	mexY	rgi
GCA_006364735.1_ASM636473v1_genomic	Pseudomonas aeruginosa soxR	rgi
GCA_006364735.1_ASM636473v1_genomic	OpmB	rgi
GCA_006364735.1_ASM636473v1_genomic	MuxC	rgi
GCA_006364735.1_ASM636473v1_genomic	MuxB	rgi
GCA_006364735.1_ASM636473v1_genomic	MuxA	rgi
GCA_006364735.1_ASM636473v1_genomic	cprR	rgi
GCA_006364735.1_ASM636473v1_genomic	cprS	rgi
GCA_006364735.1_ASM636473v1_genomic	Pseudomonas aeruginosa CpxR	rgi
GCA_006364735.1_ASM636473v1_genomic	opmE	rgi
GCA_006364735.1_ASM636473v1_genomic	mexQ	rgi
GCA_006364735.1_ASM636473v1_genomic	mexP	rgi
GCA_006364735.1_ASM636473v1_genomic	arnA	rgi
GCA_006364735.1_ASM636473v1_genomic	MexK	rgi
GCA_006364735.1_ASM636473v1_genomic	MexJ	rgi
GCA_006364735.1_ASM636473v1_genomic	MexL	rgi
GCA_006364735.1_ASM636473v1_genomic	YajC	rgi
GCA_006364735.1_ASM636473v1_genomic	PDC-1	rgi
GCA_006364735.1_ASM636473v1_genomic	APH(3')-IIb	rgi
GCA_006364735.1_ASM636473v1_genomic	bcr-1	rgi
GCA_006364735.1_ASM636473v1_genomic	MexG	rgi
GCA_006364735.1_ASM636473v1_genomic	MexH	rgi
GCA_006364735.1_ASM636473v1_genomic	MexI	rgi
GCA_006364735.1_ASM636473v1_genomic	OpmD	rgi
GCA_006364735.1_ASM636473v1_genomic	OprM	rgi
GCA_006364735.1_ASM636473v1_genomic	MexB	rgi
GCA_006364735.1_ASM636473v1_genomic	MexA	rgi
GCA_006364735.1_ASM636473v1_genomic	TriC	rgi
GCA_006364735.1_ASM636473v1_genomic	TriB	rgi
GCA_006364735.1_ASM636473v1_genomic	TriA	rgi
GCA_006364735.1_ASM636473v1_genomic	OXA-50	rgi
GCA_006364735.1_ASM636473v1_genomic	aph(3')-IIb	resfinder.py
GCA_006364735.1_ASM636473v1_genomic	blaOXA-50	resfinder.py
GCA_006364735.1_ASM636473v1_genomic	fosA	resfinder.py
GCA_006364735.1_ASM636473v1_genomic	catB7	resfinder.py
GCA_006364735.1_ASM636473v1_genomic	catB7	abricate
GCA_006364735.1_ASM636473v1_genomic	fosA-354827590	abricate
GCA_006364735.1_ASM636473v1_genomic	blaPDC-374	abricate
GCA_006364735.1_ASM636473v1_genomic	aph(3')-IIb	abricate
GCA_006364735.1_ASM636473v1_genomic	blaOXA-50	abricate
GCA_006364735.1_ASM636473v1_genomic	aph(3')	csstar
GCA_006364735.1_ASM636473v1_genomic	fosA	csstar
GCA_006364735.1_ASM636473v1_genomic	catB7	csstar
GCA_006364735.1_ASM636473v1_genomic	blaOXA	csstar
GCA_006364735.1_ASM636473v1_genomic	blaPAO	csstar
GCA_006364735.1_ASM636473v1_genomic	bcr1	csstar
GCA_001019575.2_ASM101957v2_genomic	fosB-Saur	abricate
GCA_001019575.2_ASM101957v2_genomic	ant(4')-Ia	abricate
GCA_001019575.2_ASM101957v2_genomic	bleO	abricate
GCA_001019575.2_ASM101957v2_genomic	mecA	abricate
GCA_001019575.2_ASM101957v2_genomic	tet(38)	abricate
GCA_001019575.2_ASM101957v2_genomic	apH	csstar
GCA_001019575.2_ASM101957v2_genomic	mecA	csstar
GCA_001019575.2_ASM101957v2_genomic	dha1	csstar
GCA_001019575.2_ASM101957v2_genomic	FosB	csstar
GCA_001019575.2_ASM101957v2_genomic	norA	csstar
GCA_001019575.2_ASM101957v2_genomic	aadD	csstar
GCA_001019575.2_ASM101957v2_genomic	tet(38)	csstar
GCA_001019575.2_ASM101957v2_genomic	aadD	resfinder.py
GCA_001019575.2_ASM101957v2_genomic	mecA	resfinder.py
GCA_001019575.2_ASM101957v2_genomic	mdtB	srax
GCA_001019575.2_ASM101957v2_genomic	mdtC	srax
GCA_001019575.2_ASM101957v2_genomic	AAC(6')-Ib'	srax
GCA_001019575.2_ASM101957v2_genomic	AAC(3)-IIe	srax
GCA_001019575.2_ASM101957v2_genomic	AAC(3)-IV	srax
GCA_001019575.2_ASM101957v2_genomic	AAC(6')-33	srax
GCA_001019575.2_ASM101957v2_genomic	AAC(6')-Ie-APH(2'')-Ia	srax
GCA_001019575.2_ASM101957v2_genomic	AAC(6')-IIc	srax
GCA_001019575.2_ASM101957v2_genomic	aad(6)	srax
GCA_001019575.2_ASM101957v2_genomic	aadA2	srax
GCA_001019575.2_ASM101957v2_genomic	aadA16	srax
GCA_001019575.2_ASM101957v2_genomic	aadA5	srax
GCA_001019575.2_ASM101957v2_genomic	acrD	srax
GCA_001019575.2_ASM101957v2_genomic	ANT(2'')-Ia	srax
GCA_001019575.2_ASM101957v2_genomic	ANT(4')-Ib	srax
GCA_001019575.2_ASM101957v2_genomic	APH(3'')-Ib	srax
GCA_001019575.2_ASM101957v2_genomic	APH(3')-Ia	srax
GCA_001019575.2_ASM101957v2_genomic	APH(3')-IIIa	srax
GCA_001019575.2_ASM101957v2_genomic	APH(3')-VI	srax
GCA_001019575.2_ASM101957v2_genomic	APH(4)-Ia	srax
GCA_001019575.2_ASM101957v2_genomic	APH(6)-Id	srax
GCA_001019575.2_ASM101957v2_genomic	armA	srax
GCA_001019575.2_ASM101957v2_genomic	rmtB	srax
GCA_001019575.2_ASM101957v2_genomic	rmtC	srax
GCA_001019575.2_ASM101957v2_genomic	rmtF	srax
GCA_001019575.2_ASM101957v2_genomic	cphA3	srax
GCA_001019575.2_ASM101957v2_genomic	NDM-1	srax
GCA_001019575.2_ASM101957v2_genomic	IMP-4	srax
GCA_001019575.2_ASM101957v2_genomic	VIM-6	srax
GCA_001019575.2_ASM101957v2_genomic	OXA-2	srax
GCA_001019575.2_ASM101957v2_genomic	SHV-5	srax
GCA_001019575.2_ASM101957v2_genomic	CMY-2	srax
GCA_001019575.2_ASM101957v2_genomic	CTX-M-15	srax
GCA_001019575.2_ASM101957v2_genomic	CTX-M-14	srax
GCA_001019575.2_ASM101957v2_genomic	DHA-1	srax
GCA_001019575.2_ASM101957v2_genomic	FOX-5	srax
GCA_001019575.2_ASM101957v2_genomic	OXA-1	srax
GCA_001019575.2_ASM101957v2_genomic	OXA-10	srax
GCA_001019575.2_ASM101957v2_genomic	OXA-23	srax
GCA_001019575.2_ASM101957v2_genomic	OXA-12	srax
GCA_001019575.2_ASM101957v2_genomic	OXA-232	srax
GCA_001019575.2_ASM101957v2_genomic	OXA-9	srax
GCA_001019575.2_ASM101957v2_genomic	dfrA1	srax
GCA_001019575.2_ASM101957v2_genomic	dfrA12	srax
GCA_001019575.2_ASM101957v2_genomic	dfrA14	srax
GCA_001019575.2_ASM101957v2_genomic	dfrA17	srax
GCA_001019575.2_ASM101957v2_genomic	dfrA19	srax
GCA_001019575.2_ASM101957v2_genomic	dfrA25	srax
GCA_001019575.2_ASM101957v2_genomic	dfrA27	srax
GCA_001019575.2_ASM101957v2_genomic	dfrA3b	srax
GCA_001019575.2_ASM101957v2_genomic	qacA	srax
GCA_001019575.2_ASM101957v2_genomic	QnrB19	srax
GCA_001019575.2_ASM101957v2_genomic	QnrB35	srax
GCA_001019575.2_ASM101957v2_genomic	QnrS1	srax
GCA_001019575.2_ASM101957v2_genomic	AcrF	srax
GCA_001019575.2_ASM101957v2_genomic	acrB	srax
GCA_001019575.2_ASM101957v2_genomic	MexF	srax
GCA_001019575.2_ASM101957v2_genomic	oqxB	srax
GCA_001019575.2_ASM101957v2_genomic	adeF	srax
GCA_001019575.2_ASM101957v2_genomic	MexI	srax
GCA_001019575.2_ASM101957v2_genomic	vanA	srax
GCA_001019575.2_ASM101957v2_genomic	vanHA	srax
GCA_001019575.2_ASM101957v2_genomic	vanRA	srax
GCA_001019575.2_ASM101957v2_genomic	vanRC	srax
GCA_001019575.2_ASM101957v2_genomic	vanSA	srax
GCA_001019575.2_ASM101957v2_genomic	vanXA	srax
GCA_001019575.2_ASM101957v2_genomic	vanYA	srax
GCA_001019575.2_ASM101957v2_genomic	adeB	srax
GCA_001019575.2_ASM101957v2_genomic	tet(A)	srax
GCA_001019575.2_ASM101957v2_genomic	EreA2	srax
GCA_001019575.2_ASM101957v2_genomic	EreB	srax
GCA_001019575.2_ASM101957v2_genomic	mphA	srax
GCA_001019575.2_ASM101957v2_genomic	mphC	srax
GCA_001019575.2_ASM101957v2_genomic	mphE	srax
GCA_001019575.2_ASM101957v2_genomic	mexQ	srax
GCA_001019575.2_ASM101957v2_genomic	efmA	srax
GCA_001019575.2_ASM101957v2_genomic	mexY	srax
GCA_001019575.2_ASM101957v2_genomic	MexD	srax
GCA_001019575.2_ASM101957v2_genomic	adeJ	srax
GCA_001019575.2_ASM101957v2_genomic	MexB	srax
GCA_001019575.2_ASM101957v2_genomic	mdtF	srax
GCA_001019575.2_ASM101957v2_genomic	evgS	srax
GCA_001019575.2_ASM101957v2_genomic	MexW	srax
GCA_001019575.2_ASM101957v2_genomic	ErmB	srax
GCA_001019575.2_ASM101957v2_genomic	msrA	srax
GCA_001019575.2_ASM101957v2_genomic	msrC	srax
GCA_001019575.2_ASM101957v2_genomic	msrE	srax
GCA_001019575.2_ASM101957v2_genomic	MuxB	srax
GCA_001019575.2_ASM101957v2_genomic	MuxC	srax
GCA_001019575.2_ASM101957v2_genomic	MexK	srax
GCA_001019575.2_ASM101957v2_genomic	mdsB	srax
GCA_001019575.2_ASM101957v2_genomic	KPC-3	srax
GCA_001019575.2_ASM101957v2_genomic	TEM-1	srax
GCA_001019575.2_ASM101957v2_genomic	Staphylococcus_mupA_conferring_resistance_to_mupirocin	srax
GCA_001019575.2_ASM101957v2_genomic	mdtO	srax
GCA_001019575.2_ASM101957v2_genomic	CARB-3	srax
GCA_001019575.2_ASM101957v2_genomic	mecA	srax
GCA_001019575.2_ASM101957v2_genomic	PC1_beta-lactamase_(blaZ)	srax
GCA_001019575.2_ASM101957v2_genomic	arnA	srax
GCA_001019575.2_ASM101957v2_genomic	MCR-1.1	srax
GCA_001019575.2_ASM101957v2_genomic	MCR-9.1	srax
GCA_001019575.2_ASM101957v2_genomic	catB3	srax
GCA_001019575.2_ASM101957v2_genomic	catI	srax
GCA_001019575.2_ASM101957v2_genomic	catII_from_Escherichia_coli_K-12	srax
GCA_001019575.2_ASM101957v2_genomic	cmlA6	srax
GCA_001019575.2_ASM101957v2_genomic	cmx	srax
GCA_001019575.2_ASM101957v2_genomic	floR	srax
GCA_001019575.2_ASM101957v2_genomic	mexN	srax
GCA_001019575.2_ASM101957v2_genomic	arr-3	srax
GCA_001019575.2_ASM101957v2_genomic	sul1	srax
GCA_001019575.2_ASM101957v2_genomic	sul2	srax
GCA_001019575.2_ASM101957v2_genomic	sul3	srax
GCA_001019575.2_ASM101957v2_genomic	tet(B)	srax
GCA_001019575.2_ASM101957v2_genomic	tet(D)	srax
GCA_001019575.2_ASM101957v2_genomic	tet(E)	srax
GCA_001019575.2_ASM101957v2_genomic	tet(G)	srax
GCA_001019575.2_ASM101957v2_genomic	tet(K)	srax
GCA_001019575.2_ASM101957v2_genomic	tet(L)	srax
GCA_001019575.2_ASM101957v2_genomic	tetM	srax
GCA_001019575.2_ASM101957v2_genomic	TriC	srax
GCA_001019575.2_ASM101957v2_genomic	tetR	srax
GCA_001019575.2_ASM101957v2_genomic	Acinetobacter_baumannii_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_001019575.2_ASM101957v2_genomic	Acinetobacter_baumannii_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_001019575.2_ASM101957v2_genomic	D_Ala_D_Ala_ligase	srax
GCA_001019575.2_ASM101957v2_genomic	eatAv	srax
GCA_001019575.2_ASM101957v2_genomic	Enterococcus_faecium_cls_conferring_resistance_to_daptomycin	srax
GCA_001019575.2_ASM101957v2_genomic	Enterococcus_faecium_EF_Tu_mutants_conferring_resistance_to_GE2270A	srax
GCA_001019575.2_ASM101957v2_genomic	Enterococcus_faecium_liaS_mutant_conferring_daptomycin_resistance	srax
GCA_001019575.2_ASM101957v2_genomic	Escherichia_coli_cyaA_with_mutation_conferring_resistance_to_fosfomycin	srax
GCA_001019575.2_ASM101957v2_genomic	Escherichia_coli_EF_Tu_mutants_conferring_resistance_to_kirromycin	srax
GCA_001019575.2_ASM101957v2_genomic	Escherichia_coli_gyrA_with_mutation_conferring_resistance_to_triclosan	srax
GCA_001019575.2_ASM101957v2_genomic	Escherichia_coli_gyrB_conferring_resistance_to_aminocoumarin	srax
GCA_001019575.2_ASM101957v2_genomic	Escherichia_coli_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_001019575.2_ASM101957v2_genomic	Escherichia_coli_rpoB_mutants_conferring_resistance_to_rifampicin	srax
GCA_001019575.2_ASM101957v2_genomic	Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolone	srax
GCA_001019575.2_ASM101957v2_genomic	Pseudomonas_aeruginosa_gyrA_and_parC_conferring_resistance_to_fluoroquinolone	srax
